betahat	betasim	difs	Method
0.218631083181587	0.152644586083181	0.065986497098406	CIBERSORT
0.266024088816939	0.253769936586552	0.012254152230387	CIBERSORT
0	0.170781449267143	-0.170781449267143	CIBERSORT
0	0.35458494025104	-0.35458494025104	CIBERSORT
0	0.169945656564938	-0.169945656564938	CIBERSORT
0.214599873151648	0	0.214599873151648	CIBERSORT
0.00415399295938528	0.237571048082128	-0.233417055122743	CIBERSORT
0	0	0	CIBERSORT
0.169730177047225	0.219671016109794	-0.049940839062569	CIBERSORT
0.306096745961871	0.244236446414758	0.061860299547113	CIBERSORT
0.348704425723954	0.447720715583557	-0.099016289859603	CIBERSORT
0	0.212905444896263	-0.212905444896263	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0229192149005706	0	0.0229192149005706	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0.191516600670523	-0.191516600670523	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0918982725137513	0.201754794329092	-0.109856521815341	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.240557561275773	0	0.240557561275773	CIBERSORT
0.209985796414504	0	0.209985796414504	CIBERSORT
0	0	0	CIBERSORT
0.129170842428343	0	0.129170842428343	CIBERSORT
0.17698621217866	0.219074223800471	-0.042088011621811	CIBERSORT
0.160749985949694	0.187926626936314	-0.02717664098662	CIBERSORT
0.020536613624049	0.28103705775144	-0.260500444127391	CIBERSORT
0	0.393713503841544	-0.393713503841544	CIBERSORT
0	0	0	CIBERSORT
0.0146392995794074	0	0.0146392995794074	CIBERSORT
0.131142692417674	0	0.131142692417674	CIBERSORT
0.285368759491708	0	0.285368759491708	CIBERSORT
0.336024321934591	0.214869173166712	0.121155148767879	CIBERSORT
0	0	0	CIBERSORT
0.251376156259583	0	0.251376156259583	CIBERSORT
0.0908185633783963	0.348917605989639	-0.258099042611243	CIBERSORT
0.312909528692632	0.456986518470512	-0.14407698977788	CIBERSORT
0.0245230560595164	0.407406261767999	-0.382883205708483	CIBERSORT
0.509425934828451	0.384709671955066	0.124716262873385	CIBERSORT
0	0	0	CIBERSORT
0.409109732044583	0.314505684639597	0.094604047404986	CIBERSORT
0.287354942841324	0.137034985255819	0.150319957585505	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.169388379760852	0.284052730608189	-0.114664350847337	CIBERSORT
0.176711945057028	0.28108156213939	-0.104369617082362	CIBERSORT
0.103623815390734	0	0.103623815390734	CIBERSORT
0	0	0	CIBERSORT
0.0989039066703228	0.246147133911599	-0.147243227241276	CIBERSORT
0.232397349451229	0	0.232397349451229	CIBERSORT
0.123973735300128	0.313725671024537	-0.189751935724409	CIBERSORT
0	0	0	CIBERSORT
0	0.0976857392980125	-0.0976857392980125	CIBERSORT
0.110958421516336	0	0.110958421516336	CIBERSORT
0.388696284804275	0.367335903065662	0.021360381738613	CIBERSORT
0	0	0	CIBERSORT
0	0.17236536672481	-0.17236536672481	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.169050104192147	0.300509732566055	-0.131459628373908	CIBERSORT
0.515231068600267	0.289876517649943	0.225354550950324	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.140791377822356	0.557530321722808	-0.416738943900452	CIBERSORT
0.116990204408281	0	0.116990204408281	CIBERSORT
0.355503171417889	0.377724629811404	-0.022221458393515	CIBERSORT
0	0	0	CIBERSORT
0.152436267533554	0	0.152436267533554	CIBERSORT
0	0.213600972304485	-0.213600972304485	CIBERSORT
0.0267570261446759	0	0.0267570261446759	CIBERSORT
0	0	0	CIBERSORT
0.0476353067089164	0	0.0476353067089164	CIBERSORT
0.241075259183826	0.263059448073898	-0.021984188890072	CIBERSORT
0.242044135580171	0	0.242044135580171	CIBERSORT
0	0.147655853244832	-0.147655853244832	CIBERSORT
0.0947608334856232	0	0.0947608334856232	CIBERSORT
0.526427297542591	0.589288912484375	-0.062861614941784	CIBERSORT
0.0881808429251786	0	0.0881808429251786	CIBERSORT
0	0	0	CIBERSORT
0.0627510517021371	0.249095591065619	-0.186344539363482	CIBERSORT
0.191231260434225	0	0.191231260434225	CIBERSORT
0	0	0	CIBERSORT
0.0907432867230811	0	0.0907432867230811	CIBERSORT
0	0.215428668036065	-0.215428668036065	CIBERSORT
0	0	0	CIBERSORT
0.17597654857501	0.316669237953595	-0.140692689378585	CIBERSORT
0.417047718416854	0.310548394862207	0.106499323554647	CIBERSORT
0.0166520531681846	0	0.0166520531681846	CIBERSORT
0.150683283906806	0.215793254446618	-0.065109970539812	CIBERSORT
0	0	0	CIBERSORT
0.37846939209584	0.150265943208242	0.228203448887598	CIBERSORT
0.216935936446218	0.269255708411704	-0.052319771965486	CIBERSORT
0.0678737909051134	0.249880311470265	-0.182006520565152	CIBERSORT
0	0	0	CIBERSORT
0.127992484205212	0.216061579884502	-0.08806909567929	CIBERSORT
0.371697131805437	0.48275546522283	-0.111058333417393	CIBERSORT
0.363901590297966	0.477186832592592	-0.113285242294626	CIBERSORT
0.104394592629792	0	0.104394592629792	CIBERSORT
0.656568204989757	0.730021116236863	-0.0734529112471061	CIBERSORT
0.530863621383681	0.352142984694606	0.178720636689075	CIBERSORT
0.111639963190996	0	0.111639963190996	CIBERSORT
0.193328610033103	0.181748432473358	0.011580177559745	CIBERSORT
0.153275841178477	0.14768723472911	0.00558860644936701	CIBERSORT
0.127667822664356	0	0.127667822664356	CIBERSORT
0.109641607001379	0.232870650068606	-0.123229043067227	CIBERSORT
0.0563795250673558	0	0.0563795250673558	CIBERSORT
0.47520268939775	0.401835818013773	0.073366871383977	CIBERSORT
0	0	0	CIBERSORT
0.244250851301004	0	0.244250851301004	CIBERSORT
0.489960478843171	0.803612367367732	-0.313651888524561	CIBERSORT
0.512196847603304	0.58825496622227	-0.0760581186189661	CIBERSORT
0.17286999994965	0.408023245452114	-0.235153245502464	CIBERSORT
0.282318754154186	0.279151568930629	0.00316718522355702	CIBERSORT
0.326905851196943	0	0.326905851196943	CIBERSORT
0	0	0	CIBERSORT
0.173027371276643	0.178389091804561	-0.005361720527918	CIBERSORT
0.137873553331503	0	0.137873553331503	CIBERSORT
0.26085244594501	0.287531481440858	-0.026679035495848	CIBERSORT
0	0	0	CIBERSORT
0.120796358396928	0	0.120796358396928	CIBERSORT
0	0.283248799066607	-0.283248799066607	CIBERSORT
0.371198617874577	0.493702761236098	-0.122504143361521	CIBERSORT
0.118185660029213	0	0.118185660029213	CIBERSORT
0.484879177923274	0.143982116525148	0.340897061398126	CIBERSORT
0	0	0	CIBERSORT
0.171516583766105	0.184294293945948	-0.012777710179843	CIBERSORT
0.119178764409795	0	0.119178764409795	CIBERSORT
0.0920103724124086	0	0.0920103724124086	CIBERSORT
0.144412893891301	0.396887675190849	-0.252474781299548	CIBERSORT
0.418834876806633	0.220085967323993	0.19874890948264	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0.196422163795382	-0.196422163795382	CIBERSORT
0.190750050831145	0.110845472047513	0.079904578783632	CIBERSORT
0.258880588014117	0.445153982934738	-0.186273394920621	CIBERSORT
0.179155411250504	0.325079734617648	-0.145924323367144	CIBERSORT
0.527128366382473	0.243118575460234	0.284009790922239	CIBERSORT
0	0	0	CIBERSORT
0.366241608077849	0.36997972472992	-0.00373811665207102	CIBERSORT
0.0357338208301595	0	0.0357338208301595	CIBERSORT
0.222422336187376	0	0.222422336187376	CIBERSORT
0.265946899954322	0	0.265946899954322	CIBERSORT
0.503585949064333	0.739679944456247	-0.236093995391914	CIBERSORT
0.212964430361013	0.202851932756851	0.010112497604162	CIBERSORT
0.588215585500594	0.549632721317973	0.038582864182621	CIBERSORT
0	0.106706584511398	-0.106706584511398	CIBERSORT
0.172688359009413	0	0.172688359009413	CIBERSORT
0	0	0	CIBERSORT
0	0.194793318400275	-0.194793318400275	CIBERSORT
0.34390621055893	0	0.34390621055893	CIBERSORT
0	0	0	CIBERSORT
0.0378293736866273	0.109939670919032	-0.0721102972324047	CIBERSORT
